Analyzer_Comb,Comb_Token,LL_CWE_ID,HL_CWE_ID,Scenario,N_Detected_CVEs,N_All_CVEs
flawfinder-infer-codechecker,FLF-IFR-CCH,119,664,Scenario 1 (S.1-1),16,36
flawfinder-infer-codechecker,FLF-IFR-CCH,119,664,Scenario 2 (S.1-2),15,36
flawfinder-infer-codechecker,FLF-IFR-CCH,119,664,Scenario 3 (S.2-1),11,36
flawfinder-infer-codechecker,FLF-IFR-CCH,119,664,Scenario 4 (S.2-2),10,36
flawfinder-infer-codechecker,FLF-IFR-CCH,190,682,Scenario 1 (S.1-1),7,17
flawfinder-infer-codechecker,FLF-IFR-CCH,190,682,Scenario 2 (S.1-2),0,17
flawfinder-infer-codechecker,FLF-IFR-CCH,190,682,Scenario 3 (S.2-1),7,17
flawfinder-infer-codechecker,FLF-IFR-CCH,190,682,Scenario 4 (S.2-2),0,17
flawfinder-infer-codechecker,FLF-IFR-CCH,664,664,Scenario 1 (S.1-1),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,664,664,Scenario 2 (S.1-2),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,664,664,Scenario 3 (S.2-1),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,664,664,Scenario 4 (S.2-2),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,369,682,Scenario 1 (S.1-1),2,8
flawfinder-infer-codechecker,FLF-IFR-CCH,369,682,Scenario 2 (S.1-2),0,8
flawfinder-infer-codechecker,FLF-IFR-CCH,369,682,Scenario 3 (S.2-1),2,8
flawfinder-infer-codechecker,FLF-IFR-CCH,369,682,Scenario 4 (S.2-2),0,8
flawfinder-infer-codechecker,FLF-IFR-CCH,476,703,Scenario 1 (S.1-1),14,29
flawfinder-infer-codechecker,FLF-IFR-CCH,476,703,Scenario 2 (S.1-2),5,29
flawfinder-infer-codechecker,FLF-IFR-CCH,476,703,Scenario 3 (S.2-1),10,29
flawfinder-infer-codechecker,FLF-IFR-CCH,476,703,Scenario 4 (S.2-2),4,29
flawfinder-infer-codechecker,FLF-IFR-CCH,129,707,Scenario 1 (S.1-1),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,129,707,Scenario 2 (S.1-2),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,129,707,Scenario 3 (S.2-1),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,129,707,Scenario 4 (S.2-2),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,787,664,Scenario 1 (S.1-1),5,12
flawfinder-infer-codechecker,FLF-IFR-CCH,787,664,Scenario 2 (S.1-2),5,12
flawfinder-infer-codechecker,FLF-IFR-CCH,787,664,Scenario 3 (S.2-1),1,12
flawfinder-infer-codechecker,FLF-IFR-CCH,787,664,Scenario 4 (S.2-2),1,12
flawfinder-infer-codechecker,FLF-IFR-CCH,415,664,Scenario 1 (S.1-1),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,415,664,Scenario 2 (S.1-2),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,415,664,Scenario 3 (S.2-1),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,415,664,Scenario 4 (S.2-2),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,617,691,Scenario 1 (S.1-1),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,617,691,Scenario 2 (S.1-2),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,617,691,Scenario 3 (S.2-1),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,617,691,Scenario 4 (S.2-2),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,125,664,Scenario 1 (S.1-1),20,50
flawfinder-infer-codechecker,FLF-IFR-CCH,125,664,Scenario 2 (S.1-2),19,50
flawfinder-infer-codechecker,FLF-IFR-CCH,125,664,Scenario 3 (S.2-1),10,50
flawfinder-infer-codechecker,FLF-IFR-CCH,125,664,Scenario 4 (S.2-2),9,50
flawfinder-infer-codechecker,FLF-IFR-CCH,770,664,Scenario 1 (S.1-1),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,770,664,Scenario 2 (S.1-2),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,770,664,Scenario 3 (S.2-1),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,770,664,Scenario 4 (S.2-2),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,189,682,Scenario 1 (S.1-1),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,189,682,Scenario 2 (S.1-2),0,1
flawfinder-infer-codechecker,FLF-IFR-CCH,189,682,Scenario 3 (S.2-1),1,1
flawfinder-infer-codechecker,FLF-IFR-CCH,189,682,Scenario 4 (S.2-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,399,664,Scenario 1 (S.1-1),1,4
flawfinder-infer-commsca,FLF-IFR-CSA,399,664,Scenario 2 (S.1-2),1,4
flawfinder-infer-commsca,FLF-IFR-CSA,399,664,Scenario 3 (S.2-1),1,4
flawfinder-infer-commsca,FLF-IFR-CSA,399,664,Scenario 4 (S.2-2),1,4
flawfinder-infer-commsca,FLF-IFR-CSA,681,664,Scenario 1 (S.1-1),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,681,664,Scenario 2 (S.1-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,681,664,Scenario 3 (S.2-1),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,681,664,Scenario 4 (S.2-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,611,664,Scenario 1 (S.1-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,611,664,Scenario 2 (S.1-2),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,611,664,Scenario 3 (S.2-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,611,664,Scenario 4 (S.2-2),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,416,664,Scenario 1 (S.1-1),2,7
flawfinder-infer-commsca,FLF-IFR-CSA,416,664,Scenario 2 (S.1-2),1,7
flawfinder-infer-commsca,FLF-IFR-CSA,416,664,Scenario 3 (S.2-1),1,7
flawfinder-infer-commsca,FLF-IFR-CSA,416,664,Scenario 4 (S.2-2),1,7
flawfinder-infer-commsca,FLF-IFR-CSA,20,707,Scenario 1 (S.1-1),6,11
flawfinder-infer-commsca,FLF-IFR-CSA,20,707,Scenario 2 (S.1-2),1,11
flawfinder-infer-commsca,FLF-IFR-CSA,20,707,Scenario 3 (S.2-1),6,11
flawfinder-infer-commsca,FLF-IFR-CSA,20,707,Scenario 4 (S.2-2),1,11
flawfinder-infer-commsca,FLF-IFR-CSA,835,691,Scenario 1 (S.1-1),2,6
flawfinder-infer-commsca,FLF-IFR-CSA,835,691,Scenario 2 (S.1-2),0,6
flawfinder-infer-commsca,FLF-IFR-CSA,835,691,Scenario 3 (S.2-1),1,6
flawfinder-infer-commsca,FLF-IFR-CSA,835,691,Scenario 4 (S.2-2),0,6
flawfinder-infer-commsca,FLF-IFR-CSA,401,664,Scenario 1 (S.1-1),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,401,664,Scenario 2 (S.1-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,401,664,Scenario 3 (S.2-1),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,401,664,Scenario 4 (S.2-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,131,682,Scenario 1 (S.1-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,131,682,Scenario 2 (S.1-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,131,682,Scenario 3 (S.2-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,131,682,Scenario 4 (S.2-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,772,664,Scenario 1 (S.1-1),1,2
flawfinder-infer-commsca,FLF-IFR-CSA,772,664,Scenario 2 (S.1-2),0,2
flawfinder-infer-commsca,FLF-IFR-CSA,772,664,Scenario 3 (S.2-1),1,2
flawfinder-infer-commsca,FLF-IFR-CSA,772,664,Scenario 4 (S.2-2),0,2
flawfinder-infer-commsca,FLF-IFR-CSA,119,664,Scenario 1 (S.1-1),21,36
flawfinder-infer-commsca,FLF-IFR-CSA,119,664,Scenario 2 (S.1-2),19,36
flawfinder-infer-commsca,FLF-IFR-CSA,119,664,Scenario 3 (S.2-1),16,36
flawfinder-infer-commsca,FLF-IFR-CSA,119,664,Scenario 4 (S.2-2),14,36
flawfinder-infer-commsca,FLF-IFR-CSA,190,682,Scenario 1 (S.1-1),14,17
flawfinder-infer-commsca,FLF-IFR-CSA,190,682,Scenario 2 (S.1-2),4,17
flawfinder-infer-commsca,FLF-IFR-CSA,190,682,Scenario 3 (S.2-1),12,17
flawfinder-infer-commsca,FLF-IFR-CSA,190,682,Scenario 4 (S.2-2),4,17
flawfinder-infer-commsca,FLF-IFR-CSA,664,664,Scenario 1 (S.1-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,664,664,Scenario 2 (S.1-2),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,664,664,Scenario 3 (S.2-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,664,664,Scenario 4 (S.2-2),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,369,682,Scenario 1 (S.1-1),5,8
flawfinder-infer-commsca,FLF-IFR-CSA,369,682,Scenario 2 (S.1-2),1,8
flawfinder-infer-commsca,FLF-IFR-CSA,369,682,Scenario 3 (S.2-1),5,8
flawfinder-infer-commsca,FLF-IFR-CSA,369,682,Scenario 4 (S.2-2),1,8
flawfinder-infer-commsca,FLF-IFR-CSA,476,703,Scenario 1 (S.1-1),18,29
flawfinder-infer-commsca,FLF-IFR-CSA,476,703,Scenario 2 (S.1-2),9,29
flawfinder-infer-commsca,FLF-IFR-CSA,476,703,Scenario 3 (S.2-1),14,29
flawfinder-infer-commsca,FLF-IFR-CSA,476,703,Scenario 4 (S.2-2),7,29
flawfinder-infer-commsca,FLF-IFR-CSA,129,707,Scenario 1 (S.1-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,129,707,Scenario 2 (S.1-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,129,707,Scenario 3 (S.2-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,129,707,Scenario 4 (S.2-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,787,664,Scenario 1 (S.1-1),7,12
flawfinder-infer-commsca,FLF-IFR-CSA,787,664,Scenario 2 (S.1-2),7,12
flawfinder-infer-commsca,FLF-IFR-CSA,787,664,Scenario 3 (S.2-1),3,12
flawfinder-infer-commsca,FLF-IFR-CSA,787,664,Scenario 4 (S.2-2),3,12
flawfinder-infer-commsca,FLF-IFR-CSA,415,664,Scenario 1 (S.1-1),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,415,664,Scenario 2 (S.1-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,415,664,Scenario 3 (S.2-1),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,415,664,Scenario 4 (S.2-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,617,691,Scenario 1 (S.1-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,617,691,Scenario 2 (S.1-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,617,691,Scenario 3 (S.2-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,617,691,Scenario 4 (S.2-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,125,664,Scenario 1 (S.1-1),33,50
flawfinder-infer-commsca,FLF-IFR-CSA,125,664,Scenario 2 (S.1-2),26,50
flawfinder-infer-commsca,FLF-IFR-CSA,125,664,Scenario 3 (S.2-1),20,50
flawfinder-infer-commsca,FLF-IFR-CSA,125,664,Scenario 4 (S.2-2),14,50
flawfinder-infer-commsca,FLF-IFR-CSA,770,664,Scenario 1 (S.1-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,770,664,Scenario 2 (S.1-2),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,770,664,Scenario 3 (S.2-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,770,664,Scenario 4 (S.2-2),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,189,682,Scenario 1 (S.1-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,189,682,Scenario 2 (S.1-2),0,1
flawfinder-infer-commsca,FLF-IFR-CSA,189,682,Scenario 3 (S.2-1),1,1
flawfinder-infer-commsca,FLF-IFR-CSA,189,682,Scenario 4 (S.2-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,399,664,Scenario 1 (S.1-1),1,4
flawfinder-codeql-codechecker,FLF-CQL-CCH,399,664,Scenario 2 (S.1-2),0,4
flawfinder-codeql-codechecker,FLF-CQL-CCH,399,664,Scenario 3 (S.2-1),1,4
flawfinder-codeql-codechecker,FLF-CQL-CCH,399,664,Scenario 4 (S.2-2),0,4
flawfinder-codeql-codechecker,FLF-CQL-CCH,681,664,Scenario 1 (S.1-1),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,681,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,681,664,Scenario 3 (S.2-1),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,681,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,611,664,Scenario 1 (S.1-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,611,664,Scenario 2 (S.1-2),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,611,664,Scenario 3 (S.2-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,611,664,Scenario 4 (S.2-2),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,416,664,Scenario 1 (S.1-1),4,7
flawfinder-codeql-codechecker,FLF-CQL-CCH,416,664,Scenario 2 (S.1-2),2,7
flawfinder-codeql-codechecker,FLF-CQL-CCH,416,664,Scenario 3 (S.2-1),3,7
flawfinder-codeql-codechecker,FLF-CQL-CCH,416,664,Scenario 4 (S.2-2),1,7
flawfinder-codeql-codechecker,FLF-CQL-CCH,20,707,Scenario 1 (S.1-1),6,11
flawfinder-codeql-codechecker,FLF-CQL-CCH,20,707,Scenario 2 (S.1-2),0,11
flawfinder-codeql-codechecker,FLF-CQL-CCH,20,707,Scenario 3 (S.2-1),6,11
flawfinder-codeql-codechecker,FLF-CQL-CCH,20,707,Scenario 4 (S.2-2),0,11
flawfinder-codeql-codechecker,FLF-CQL-CCH,835,691,Scenario 1 (S.1-1),1,6
flawfinder-codeql-codechecker,FLF-CQL-CCH,835,691,Scenario 2 (S.1-2),0,6
flawfinder-codeql-codechecker,FLF-CQL-CCH,835,691,Scenario 3 (S.2-1),1,6
flawfinder-codeql-codechecker,FLF-CQL-CCH,835,691,Scenario 4 (S.2-2),0,6
flawfinder-codeql-codechecker,FLF-CQL-CCH,401,664,Scenario 1 (S.1-1),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,401,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,401,664,Scenario 3 (S.2-1),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,401,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,131,682,Scenario 1 (S.1-1),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,131,682,Scenario 2 (S.1-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,131,682,Scenario 3 (S.2-1),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,131,682,Scenario 4 (S.2-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,772,664,Scenario 1 (S.1-1),0,2
flawfinder-codeql-codechecker,FLF-CQL-CCH,772,664,Scenario 2 (S.1-2),0,2
flawfinder-codeql-codechecker,FLF-CQL-CCH,772,664,Scenario 3 (S.2-1),0,2
flawfinder-codeql-codechecker,FLF-CQL-CCH,772,664,Scenario 4 (S.2-2),0,2
flawfinder-codeql-codechecker,FLF-CQL-CCH,119,664,Scenario 1 (S.1-1),23,36
flawfinder-codeql-codechecker,FLF-CQL-CCH,119,664,Scenario 2 (S.1-2),20,36
flawfinder-codeql-codechecker,FLF-CQL-CCH,119,664,Scenario 3 (S.2-1),18,36
flawfinder-codeql-codechecker,FLF-CQL-CCH,119,664,Scenario 4 (S.2-2),13,36
flawfinder-codeql-codechecker,FLF-CQL-CCH,190,682,Scenario 1 (S.1-1),7,17
flawfinder-codeql-codechecker,FLF-CQL-CCH,190,682,Scenario 2 (S.1-2),0,17
flawfinder-codeql-codechecker,FLF-CQL-CCH,190,682,Scenario 3 (S.2-1),7,17
flawfinder-codeql-codechecker,FLF-CQL-CCH,190,682,Scenario 4 (S.2-2),0,17
flawfinder-codeql-codechecker,FLF-CQL-CCH,664,664,Scenario 1 (S.1-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,664,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,664,664,Scenario 3 (S.2-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,664,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,369,682,Scenario 1 (S.1-1),1,8
flawfinder-codeql-codechecker,FLF-CQL-CCH,369,682,Scenario 2 (S.1-2),0,8
flawfinder-codeql-codechecker,FLF-CQL-CCH,369,682,Scenario 3 (S.2-1),1,8
flawfinder-codeql-codechecker,FLF-CQL-CCH,369,682,Scenario 4 (S.2-2),0,8
flawfinder-codeql-codechecker,FLF-CQL-CCH,476,703,Scenario 1 (S.1-1),16,29
flawfinder-codeql-codechecker,FLF-CQL-CCH,476,703,Scenario 2 (S.1-2),10,29
flawfinder-codeql-codechecker,FLF-CQL-CCH,476,703,Scenario 3 (S.2-1),12,29
flawfinder-codeql-codechecker,FLF-CQL-CCH,476,703,Scenario 4 (S.2-2),9,29
flawfinder-codeql-codechecker,FLF-CQL-CCH,129,707,Scenario 1 (S.1-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,129,707,Scenario 2 (S.1-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,129,707,Scenario 3 (S.2-1),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,129,707,Scenario 4 (S.2-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,787,664,Scenario 1 (S.1-1),7,12
flawfinder-codeql-codechecker,FLF-CQL-CCH,787,664,Scenario 2 (S.1-2),5,12
flawfinder-codeql-codechecker,FLF-CQL-CCH,787,664,Scenario 3 (S.2-1),5,12
flawfinder-codeql-codechecker,FLF-CQL-CCH,787,664,Scenario 4 (S.2-2),3,12
flawfinder-codeql-codechecker,FLF-CQL-CCH,415,664,Scenario 1 (S.1-1),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,415,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,415,664,Scenario 3 (S.2-1),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,415,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,617,691,Scenario 1 (S.1-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,617,691,Scenario 2 (S.1-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,617,691,Scenario 3 (S.2-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,617,691,Scenario 4 (S.2-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,125,664,Scenario 1 (S.1-1),20,50
flawfinder-codeql-codechecker,FLF-CQL-CCH,125,664,Scenario 2 (S.1-2),15,50
flawfinder-codeql-codechecker,FLF-CQL-CCH,125,664,Scenario 3 (S.2-1),14,50
flawfinder-codeql-codechecker,FLF-CQL-CCH,125,664,Scenario 4 (S.2-2),9,50
flawfinder-codeql-codechecker,FLF-CQL-CCH,770,664,Scenario 1 (S.1-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,770,664,Scenario 2 (S.1-2),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,770,664,Scenario 3 (S.2-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,770,664,Scenario 4 (S.2-2),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,189,682,Scenario 1 (S.1-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,189,682,Scenario 2 (S.1-2),0,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,189,682,Scenario 3 (S.2-1),1,1
flawfinder-codeql-codechecker,FLF-CQL-CCH,189,682,Scenario 4 (S.2-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,399,664,Scenario 1 (S.1-1),2,4
flawfinder-codeql-commsca,FLF-CQL-CSA,399,664,Scenario 2 (S.1-2),1,4
flawfinder-codeql-commsca,FLF-CQL-CSA,399,664,Scenario 3 (S.2-1),2,4
flawfinder-codeql-commsca,FLF-CQL-CSA,399,664,Scenario 4 (S.2-2),1,4
flawfinder-codeql-commsca,FLF-CQL-CSA,681,664,Scenario 1 (S.1-1),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,681,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,681,664,Scenario 3 (S.2-1),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,681,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,611,664,Scenario 1 (S.1-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,611,664,Scenario 2 (S.1-2),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,611,664,Scenario 3 (S.2-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,611,664,Scenario 4 (S.2-2),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,416,664,Scenario 1 (S.1-1),4,7
flawfinder-codeql-commsca,FLF-CQL-CSA,416,664,Scenario 2 (S.1-2),2,7
flawfinder-codeql-commsca,FLF-CQL-CSA,416,664,Scenario 3 (S.2-1),3,7
flawfinder-codeql-commsca,FLF-CQL-CSA,416,664,Scenario 4 (S.2-2),1,7
flawfinder-codeql-commsca,FLF-CQL-CSA,20,707,Scenario 1 (S.1-1),7,11
flawfinder-codeql-commsca,FLF-CQL-CSA,20,707,Scenario 2 (S.1-2),1,11
flawfinder-codeql-commsca,FLF-CQL-CSA,20,707,Scenario 3 (S.2-1),7,11
flawfinder-codeql-commsca,FLF-CQL-CSA,20,707,Scenario 4 (S.2-2),1,11
flawfinder-codeql-commsca,FLF-CQL-CSA,835,691,Scenario 1 (S.1-1),2,6
flawfinder-codeql-commsca,FLF-CQL-CSA,835,691,Scenario 2 (S.1-2),0,6
flawfinder-codeql-commsca,FLF-CQL-CSA,835,691,Scenario 3 (S.2-1),1,6
flawfinder-codeql-commsca,FLF-CQL-CSA,835,691,Scenario 4 (S.2-2),0,6
flawfinder-codeql-commsca,FLF-CQL-CSA,401,664,Scenario 1 (S.1-1),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,401,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,401,664,Scenario 3 (S.2-1),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,401,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,131,682,Scenario 1 (S.1-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,131,682,Scenario 2 (S.1-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,131,682,Scenario 3 (S.2-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,131,682,Scenario 4 (S.2-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,772,664,Scenario 1 (S.1-1),1,2
flawfinder-codeql-commsca,FLF-CQL-CSA,772,664,Scenario 2 (S.1-2),0,2
flawfinder-codeql-commsca,FLF-CQL-CSA,772,664,Scenario 3 (S.2-1),1,2
flawfinder-codeql-commsca,FLF-CQL-CSA,772,664,Scenario 4 (S.2-2),0,2
flawfinder-codeql-commsca,FLF-CQL-CSA,119,664,Scenario 1 (S.1-1),24,36
flawfinder-codeql-commsca,FLF-CQL-CSA,119,664,Scenario 2 (S.1-2),21,36
flawfinder-codeql-commsca,FLF-CQL-CSA,119,664,Scenario 3 (S.2-1),21,36
flawfinder-codeql-commsca,FLF-CQL-CSA,119,664,Scenario 4 (S.2-2),16,36
flawfinder-codeql-commsca,FLF-CQL-CSA,190,682,Scenario 1 (S.1-1),14,17
flawfinder-codeql-commsca,FLF-CQL-CSA,190,682,Scenario 2 (S.1-2),4,17
flawfinder-codeql-commsca,FLF-CQL-CSA,190,682,Scenario 3 (S.2-1),12,17
flawfinder-codeql-commsca,FLF-CQL-CSA,190,682,Scenario 4 (S.2-2),4,17
flawfinder-codeql-commsca,FLF-CQL-CSA,664,664,Scenario 1 (S.1-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,664,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,664,664,Scenario 3 (S.2-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,664,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,369,682,Scenario 1 (S.1-1),5,8
flawfinder-codeql-commsca,FLF-CQL-CSA,369,682,Scenario 2 (S.1-2),1,8
flawfinder-codeql-commsca,FLF-CQL-CSA,369,682,Scenario 3 (S.2-1),5,8
flawfinder-codeql-commsca,FLF-CQL-CSA,369,682,Scenario 4 (S.2-2),1,8
flawfinder-codeql-commsca,FLF-CQL-CSA,476,703,Scenario 1 (S.1-1),20,29
flawfinder-codeql-commsca,FLF-CQL-CSA,476,703,Scenario 2 (S.1-2),14,29
flawfinder-codeql-commsca,FLF-CQL-CSA,476,703,Scenario 3 (S.2-1),16,29
flawfinder-codeql-commsca,FLF-CQL-CSA,476,703,Scenario 4 (S.2-2),12,29
flawfinder-codeql-commsca,FLF-CQL-CSA,129,707,Scenario 1 (S.1-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,129,707,Scenario 2 (S.1-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,129,707,Scenario 3 (S.2-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,129,707,Scenario 4 (S.2-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,787,664,Scenario 1 (S.1-1),9,12
flawfinder-codeql-commsca,FLF-CQL-CSA,787,664,Scenario 2 (S.1-2),7,12
flawfinder-codeql-commsca,FLF-CQL-CSA,787,664,Scenario 3 (S.2-1),6,12
flawfinder-codeql-commsca,FLF-CQL-CSA,787,664,Scenario 4 (S.2-2),4,12
flawfinder-codeql-commsca,FLF-CQL-CSA,415,664,Scenario 1 (S.1-1),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,415,664,Scenario 2 (S.1-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,415,664,Scenario 3 (S.2-1),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,415,664,Scenario 4 (S.2-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,617,691,Scenario 1 (S.1-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,617,691,Scenario 2 (S.1-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,617,691,Scenario 3 (S.2-1),1,1
flawfinder-codeql-commsca,FLF-CQL-CSA,617,691,Scenario 4 (S.2-2),0,1
flawfinder-codeql-commsca,FLF-CQL-CSA,125,664,Scenario 1 (S.1-1),35,50
flawfinder-codeql-commsca,FLF-CQL-CSA,125,664,Scenario 2 (S.1-2),25,50
